feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,label
379,7,8,10,13,31,31,11,4,5,1
473,4,10,8,1,4,0,0,0,0,1
494,5,0,0,0,0,0,1,0,0,0
470,7,4,11,4,2,2,0,0,0,1
447,9,8,11,18,3,1,1,2,0,1
500,0,0,0,0,0,0,0,0,0,0
472,15,9,2,2,0,0,0,0,0,1
499,0,0,0,1,0,0,0,0,0,0
416,17,9,9,14,15,13,4,2,1,1
439,21,18,10,4,4,3,1,0,0,1
463,6,2,3,3,8,8,5,2,0,1
478,7,1,7,4,2,1,0,0,0,1
416,9,14,28,20,10,2,1,0,0,1
498,1,0,1,0,0,0,0,0,0,0
334,34,24,24,32,29,15,5,2,1,1
465,9,11,5,3,4,0,0,0,0,1
302,17,14,11,43,50,41,15,4,2,1
459,10,9,7,8,5,1,1,0,0,1
486,1,1,0,4,4,4,0,0,0,0
475,12,5,4,4,0,0,0,0,0,1
497,2,1,0,0,0,0,0,0,0,0
493,2,3,1,1,0,0,0,0,0,0
392,16,8,12,20,21,11,9,5,5,1
490,5,5,0,0,0,0,0,0,0,0
352,18,17,28,33,31,11,4,5,1,1
481,12,3,0,1,2,0,0,1,0,1
460,3,6,8,8,9,4,2,0,0,1
495,3,1,0,0,0,1,0,0,0,0
423,4,6,8,12,21,16,8,1,1,1
476,12,6,4,2,0,0,0,0,0,1
407,20,21,23,12,10,5,1,1,0,1
413,27,12,13,16,11,5,1,0,1,1
447,2,3,6,16,16,10,0,0,0,1
479,9,3,6,1,2,0,0,0,0,1
467,6,3,1,5,3,9,4,1,1,1
482,8,3,3,1,0,2,0,1,0,1
479,6,3,2,5,3,1,1,0,0,1
498,2,0,0,0,0,0,0,0,0,0
464,13,8,5,8,0,0,1,1,0,1
456,18,10,7,6,2,0,1,0,0,1
456,33,6,3,1,0,1,0,0,0,1
492,5,3,0,0,0,0,0,0,0,0
430,36,11,13,3,1,3,2,1,0,1
488,11,1,0,0,0,0,0,0,0,0
416,50,15,9,5,0,2,2,0,1,1
470,27,3,0,0,0,0,0,0,0,1
352,81,30,14,14,5,3,1,0,0,1
222,103,76,54,28,13,4,0,0,0,1
457,27,8,4,2,1,1,0,0,0,1
493,5,1,1,0,0,0,0,0,0,0
442,34,14,5,3,1,0,0,1,0,1
496,4,0,0,0,0,0,0,0,0,0
414,53,17,8,5,2,0,0,1,0,1
487,10,3,0,0,0,0,0,0,0,0
381,76,25,4,8,3,0,2,1,0,1
402,79,14,4,1,0,0,0,0,0,1
378,62,30,18,5,4,2,0,0,0,1
473,21,4,2,0,0,0,0,0,0,1
392,65,18,11,8,6,0,0,0,0,1
441,50,8,0,1,0,0,0,0,0,1
398,60,17,14,6,4,1,0,0,0,1
454,41,4,1,0,0,0,0,0,0,1
414,47,21,6,5,3,2,2,0,0,1
498,2,0,0,0,0,0,0,0,0,0
404,49,18,13,11,4,0,1,0,0,1
468,30,2,0,0,0,0,0,0,0,1
436,36,15,6,5,1,1,0,0,0,1
495,5,0,0,0,0,0,0,0,0,0
445,32,13,5,2,1,1,0,0,1,1
494,5,1,0,0,0,0,0,0,0,0
420,41,17,11,6,3,2,0,0,0,1
496,4,0,0,0,0,0,0,0,0,0
443,30,10,10,3,2,2,0,0,0,1
491,9,0,0,0,0,0,0,0,0,0
430,48,14,4,2,2,0,0,0,0,1
477,20,3,0,0,0,0,0,0,0,1
404,72,16,5,1,2,0,0,0,0,1
482,17,1,0,0,0,0,0,0,0,1
386,88,16,6,2,2,0,0,0,0,1
453,43,4,0,0,0,0,0,0,0,1
410,54,24,8,4,0,0,0,0,0,1
461,33,6,0,0,0,0,0,0,0,1
390,66,21,13,6,2,1,1,0,0,1
464,26,6,1,1,2,0,0,0,0,1
409,47,23,11,5,4,0,1,0,0,1
459,38,3,0,0,0,0,0,0,0,1
416,55,14,9,2,4,0,0,0,0,1
465,32,3,0,0,0,0,0,0,0,1
351,84,30,23,4,5,2,1,0,0,1
353,80,44,17,5,1,0,0,0,0,1
374,82,27,11,5,0,0,1,0,0,1
410,62,24,4,0,0,0,0,0,0,1
407,47,17,12,8,6,1,2,0,0,1
403,82,12,2,1,0,0,0,0,0,1
395,57,26,11,7,2,1,1,0,0,1
462,35,1,2,0,0,0,0,0,0,1
462,35,3,0,0,0,0,0,0,0,1
462,22,8,3,3,0,0,1,1,0,1
440,40,12,6,1,0,1,0,0,0,1
460,25,9,4,1,1,0,0,0,0,1
391,81,18,4,3,1,2,0,0,0,1
459,30,4,3,3,0,1,0,0,0,1
461,24,6,5,3,1,0,0,0,0,1
476,16,5,2,0,0,1,0,0,0,1
439,43,13,2,1,1,1,0,0,0,1
473,17,3,4,1,1,0,0,1,0,1
418,63,12,5,0,1,0,0,1,0,1
482,12,1,2,0,1,0,1,0,0,1
384,91,16,2,4,3,0,0,0,0,1
469,15,7,2,3,4,0,0,0,0,1
389,84,15,7,3,0,0,1,1,0,1
424,41,17,10,2,1,3,1,1,0,1
436,47,10,2,3,0,0,1,0,1,1
459,27,5,5,3,1,0,0,0,0,1
429,61,6,3,0,1,0,0,0,0,1
450,32,10,3,3,1,1,0,0,0,1
468,25,4,1,2,0,0,0,0,0,1
476,15,7,2,0,0,0,0,0,0,1
443,42,12,3,0,0,0,0,0,0,1
462,30,3,2,2,1,0,0,0,0,1
415,65,14,1,1,2,2,0,0,0,1
462,24,8,5,1,0,0,0,0,0,1
393,95,11,1,0,0,0,0,0,0,1
470,23,4,1,1,1,0,0,0,0,1
460,34,3,2,0,1,0,0,0,0,1
476,17,5,1,0,1,0,0,0,0,1
464,32,3,0,1,0,0,0,0,0,1
492,6,1,0,0,1,0,0,0,0,0
406,86,5,2,0,1,0,0,0,0,1
457,35,4,3,0,1,0,0,0,0,1
459,35,3,2,1,0,0,0,0,0,1
468,24,3,3,2,0,0,0,0,0,1
406,67,19,6,1,0,1,0,0,0,1
466,26,4,2,1,1,0,0,0,0,1
439,41,11,6,2,0,0,0,0,1,1
468,21,6,3,1,0,0,1,0,0,1
424,45,19,5,2,2,1,1,1,0,1
463,20,12,2,2,0,1,0,0,0,1
452,31,8,4,0,4,0,1,0,0,1
484,10,3,2,0,0,0,0,0,1,0
451,36,7,3,3,0,0,0,0,0,1
477,15,5,3,0,0,0,0,0,0,1
313,122,42,11,6,2,3,1,0,0,1
447,38,9,5,0,0,1,0,0,0,1
457,29,8,6,0,0,0,0,0,0,1
468,19,6,3,3,1,0,0,0,0,1
428,61,7,1,0,1,2,0,0,0,1
482,12,4,1,1,0,0,0,0,0,1
424,51,16,5,2,1,1,0,0,0,1
485,10,1,1,0,0,2,1,0,0,1
344,109,32,10,2,0,2,0,0,1,1
476,14,5,3,2,0,0,0,0,0,1
487,8,3,1,1,0,0,0,0,0,0
499,0,1,0,0,0,0,0,0,0,0
416,23,8,15,15,14,8,0,0,0,1
467,5,3,3,6,11,5,0,0,0,1
423,1,6,8,21,21,10,6,3,1,1
467,12,3,9,4,0,2,3,0,0,1
409,15,10,15,15,23,11,2,0,0,1
464,10,7,5,10,4,0,0,0,0,1
250,45,44,36,44,33,27,12,5,3,1
433,10,9,8,10,14,7,6,1,2,1
499,1,0,0,0,0,0,0,0,0,0
410,18,16,14,17,18,5,2,0,0,1
315,17,21,19,31,44,31,15,3,2,1
497,2,1,0,0,0,0,0,0,0,0
480,1,5,8,3,3,0,0,0,0,1
450,11,9,11,3,8,3,5,0,0,1
500,0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
369,22,13,14,27,18,24,4,5,3,1
498,0,0,1,0,0,1,0,0,0,0
417,5,5,6,22,18,14,6,6,1,1
494,4,1,1,0,0,0,0,0,0,0
469,14,4,2,4,4,2,0,1,0,1
464,15,9,4,5,2,1,0,0,0,1
500,0,0,0,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
419,14,22,8,21,12,3,1,0,0,1
487,5,2,1,2,2,1,0,0,0,0
473,5,3,6,5,3,2,1,2,0,1
495,2,2,1,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
481,2,2,1,6,8,0,0,0,0,1
471,13,7,5,4,0,0,0,0,0,1
483,3,0,1,6,3,3,1,0,0,1
492,6,0,0,2,0,0,0,0,0,0
451,14,15,7,6,1,3,1,0,2,1
474,4,7,8,3,0,2,1,1,0,1
497,1,2,0,0,0,0,0,0,0,0
463,5,4,6,2,11,7,1,1,0,1
500,0,0,0,0,0,0,0,0,0,0
496,1,3,0,0,0,0,0,0,0,0
496,4,0,0,0,0,0,0,0,0,0
456,11,6,7,5,7,2,5,1,0,1
486,5,3,3,2,1,0,0,0,0,0
494,0,2,1,0,1,2,0,0,0,0
489,3,2,3,3,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
456,13,10,3,9,7,1,0,0,1,1
342,18,13,9,29,38,31,14,6,0,1
489,2,4,0,1,3,1,0,0,0,0
491,2,5,0,1,1,0,0,0,0,0
497,3,0,0,0,0,0,0,0,0,0
404,16,11,8,14,23,8,7,2,5,1
499,0,1,0,0,0,0,0,0,0,0
472,2,0,3,3,6,6,5,2,1,1
448,11,11,5,2,11,6,4,0,1,1
426,19,10,12,10,12,7,3,1,0,1
307,59,35,28,36,27,7,0,1,0,1
472,5,7,3,6,6,1,0,0,0,1
459,7,4,8,8,4,6,3,1,0,1
479,11,4,4,1,1,0,0,0,0,1
456,34,6,3,1,0,0,0,0,0,1
497,1,1,0,1,0,0,0,0,0,0
462,17,8,6,5,1,0,1,0,0,1
498,1,1,0,0,0,0,0,0,0,0
491,5,1,1,1,0,0,1,0,0,0
498,0,2,0,0,0,0,0,0,0,0
485,2,1,5,2,2,3,0,0,0,1
480,4,4,4,3,4,0,0,1,0,1
489,5,6,0,0,0,0,0,0,0,0
409,5,7,13,22,30,8,3,2,1,1
453,8,11,5,11,7,4,1,0,0,1
447,5,9,3,4,7,10,6,5,2,1
414,11,12,9,15,10,9,10,3,5,1
499,1,0,0,0,0,0,0,0,0,0
468,8,10,6,7,1,0,0,0,0,1
488,7,1,2,1,1,0,0,0,0,0
436,31,10,4,7,6,3,1,1,0,1
497,2,0,0,0,1,0,0,0,0,0
473,4,5,5,7,2,2,2,0,0,1
499,0,1,0,0,0,0,0,0,0,0
458,9,4,4,8,7,4,2,0,3,1
363,27,29,24,29,20,7,0,0,1,1
473,4,7,4,5,5,2,0,0,0,1
490,2,2,5,1,0,0,0,0,0,0
479,10,5,1,2,3,0,0,0,0,1
473,2,5,2,4,6,2,4,2,0,1
470,7,5,4,3,4,6,1,0,0,1
496,2,1,1,0,0,0,0,0,0,0
467,9,5,1,7,1,3,4,2,0,1
485,3,4,1,2,1,2,1,0,1,1
470,5,7,3,5,4,3,2,1,0,1
458,10,3,3,7,10,7,2,0,0,1
468,2,3,2,5,12,5,2,1,0,1
449,18,6,8,6,8,3,2,0,0,1
348,21,23,31,27,22,20,3,2,2,1
461,0,3,0,11,11,7,4,1,2,1
400,28,11,10,20,15,12,3,1,0,1
459,10,10,5,1,6,8,1,0,0,1
423,8,5,8,11,19,12,10,4,0,1
458,2,3,3,3,10,8,6,5,2,1
436,7,13,5,9,12,10,5,2,1,1
487,5,1,3,3,0,0,1,0,0,0
473,1,6,4,12,4,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,0
346,32,21,24,31,20,13,7,4,0,1
476,7,7,4,3,3,0,0,0,0,1
347,13,17,17,33,25,28,11,5,3,1
465,10,5,3,7,6,3,1,0,0,1
458,8,3,3,6,9,8,2,2,1,1
420,15,8,19,17,11,3,4,3,0,1
317,11,15,17,47,42,30,14,3,4,1
496,1,2,1,0,0,0,0,0,0,0
464,20,7,6,2,1,0,0,0,0,1
480,19,1,0,0,0,0,0,0,0,1
455,35,6,3,1,0,0,0,0,0,1
447,50,2,1,0,0,0,0,0,0,1
463,28,5,3,0,1,0,0,0,0,1
498,2,0,0,0,0,0,0,0,0,0
419,48,12,9,4,6,1,1,0,0,1
494,5,0,0,1,0,0,0,0,0,0
450,37,10,2,0,0,0,1,0,0,1
498,2,0,0,0,0,0,0,0,0,0
454,34,7,2,1,1,0,0,1,0,1
496,4,0,0,0,0,0,0,0,0,0
450,32,9,6,1,0,1,0,0,0,1
468,29,3,0,0,0,0,0,0,0,1
439,37,16,2,4,0,1,1,0,0,1
486,13,0,0,1,0,0,0,0,0,0
442,35,11,7,2,2,0,1,0,0,1
473,23,4,0,0,0,0,0,0,0,1
475,21,3,1,0,0,0,0,0,0,1
491,7,1,0,0,0,0,0,1,0,0
464,23,7,4,1,0,0,1,0,0,1
482,17,1,0,0,0,0,0,0,0,1
439,44,11,3,1,2,0,0,0,0,1
485,15,0,0,0,0,0,0,0,0,1
475,17,4,0,1,0,2,0,0,0,1
487,11,2,0,0,0,0,0,0,0,0
457,27,7,4,0,4,1,0,0,0,1
498,2,0,0,0,0,0,0,0,0,0
454,27,10,2,4,2,1,0,0,0,1
476,21,3,0,0,0,0,0,0,0,1
482,11,3,1,1,2,0,0,0,0,1
491,9,0,0,0,0,0,0,0,0,0
467,26,5,1,1,0,0,0,0,0,1
486,14,0,0,0,0,0,0,0,0,0
467,16,11,1,3,1,0,1,0,0,1
484,16,0,0,0,0,0,0,0,0,0
470,19,7,3,0,1,0,0,0,0,1
487,11,1,1,0,0,0,0,0,0,0
451,37,5,5,2,0,0,0,0,0,1
483,16,0,1,0,0,0,0,0,0,1
474,20,4,1,1,0,0,0,0,0,1
478,22,0,0,0,0,0,0,0,0,1
458,26,10,4,0,1,0,1,0,0,1
473,22,4,1,0,0,0,0,0,0,1
453,29,10,6,1,1,0,0,0,0,1
471,28,1,0,0,0,0,0,0,0,1
446,36,11,6,1,0,0,0,0,0,1
468,29,3,0,0,0,0,0,0,0,1
473,22,3,1,0,1,0,0,0,0,1
491,7,2,0,0,0,0,0,0,0,0
471,17,8,2,1,0,1,0,0,0,1
490,8,1,0,0,1,0,0,0,0,0
457,28,8,4,2,1,0,0,0,0,1
493,5,2,0,0,0,0,0,0,0,0
460,20,9,6,5,0,0,0,0,0,1
497,2,0,1,0,0,0,0,0,0,0
433,35,16,7,7,2,0,0,0,0,1
495,4,0,1,0,0,0,0,0,0,0
433,36,14,10,5,2,0,0,0,0,1
495,4,1,0,0,0,0,0,0,0,0
391,59,25,9,10,3,2,1,0,0,1
493,6,0,0,1,0,0,0,0,0,0
412,50,18,8,7,2,3,0,0,0,1
495,2,2,1,0,0,0,0,0,0,0
391,73,24,7,2,3,0,0,0,0,1
494,5,0,0,0,0,0,0,0,1,0
420,50,23,5,2,0,0,0,0,0,1
494,5,1,0,0,0,0,0,0,0,0
435,39,15,7,4,0,0,0,0,0,1
492,7,1,0,0,0,0,0,0,0,0
481,13,5,0,1,0,0,0,0,0,1
496,3,1,0,0,0,0,0,0,0,0
461,28,3,6,1,0,1,0,0,0,1
497,2,1,0,0,0,0,0,0,0,0
443,26,16,9,3,2,1,0,0,0,1
497,2,1,0,0,0,0,0,0,0,0
421,49,20,5,3,1,1,0,0,0,1
497,2,1,0,0,0,0,0,0,0,0
460,26,7,5,2,0,0,0,0,0,1
497,3,0,0,0,0,0,0,0,0,0
425,35,13,15,5,5,1,1,0,0,1
490,5,1,0,3,0,1,0,0,0,0
451,26,9,6,4,1,1,1,0,0,1
499,1,0,0,0,0,0,0,0,0,0
408,47,24,13,5,3,0,0,0,0,1
497,2,1,0,0,0,0,0,0,0,0
368,66,30,17,10,5,4,0,0,0,1
496,4,0,0,0,0,0,0,0,0,0
433,46,11,8,1,1,0,0,0,0,1
491,8,1,0,0,0,0,0,0,0,0
396,68,15,14,7,0,0,0,0,0,1
492,6,2,0,0,0,0,0,0,0,0
442,34,17,4,1,2,0,0,0,0,1
495,3,2,0,0,0,0,0,0,0,0
378,65,32,15,1,8,1,0,0,0,1
349,67,41,24,13,3,3,0,0,0,1
410,51,18,10,7,2,0,2,0,0,1
497,3,0,0,0,0,0,0,0,0,0
443,39,11,3,3,1,0,0,0,0,1
496,4,0,0,0,0,0,0,0,0,0
405,56,19,10,6,1,3,0,0,0,1
498,2,0,0,0,0,0,0,0,0,0
458,26,5,8,1,1,1,0,0,0,1
489,8,2,1,0,0,0,0,0,0,0
467,21,6,4,0,2,0,0,0,0,1
496,3,0,1,0,0,0,0,0,0,0
402,63,15,11,5,2,1,1,0,0,1
492,6,1,0,0,1,0,0,0,0,0
412,67,12,4,2,3,0,0,0,0,1
494,6,0,0,0,0,0,0,0,0,0
446,34,12,6,2,0,0,0,0,0,1
485,7,5,1,0,1,0,0,0,1,1
493,3,4,0,0,0,0,0,0,0,0
488,11,1,0,0,0,0,0,0,0,0
484,11,4,0,1,0,0,0,0,0,0
490,7,2,1,0,0,0,0,0,0,0
492,3,4,1,0,0,0,0,0,0,0
491,5,2,2,0,0,0,0,0,0,0
492,6,1,1,0,0,0,0,0,0,0
492,4,2,0,1,0,0,1,0,0,0
492,7,1,0,0,0,0,0,0,0,0
494,3,3,0,0,0,0,0,0,0,0
483,8,9,0,0,0,0,0,0,0,1
484,13,3,0,0,0,0,0,0,0,0
490,5,3,0,2,0,0,0,0,0,0
488,10,2,0,0,0,0,0,0,0,0
489,7,3,0,0,0,0,0,0,1,0
485,11,4,0,0,0,0,0,0,0,1
493,7,0,0,0,0,0,0,0,0,0
483,12,3,0,2,0,0,0,0,0,1
484,9,7,0,0,0,0,0,0,0,0
487,8,5,0,0,0,0,0,0,0,0
489,6,3,2,0,0,0,0,0,0,0
488,8,4,0,0,0,0,0,0,0,0
488,6,6,0,0,0,0,0,0,0,0
484,11,5,0,0,0,0,0,0,0,0
488,7,2,2,1,0,0,0,0,0,0
486,7,7,0,0,0,0,0,0,0,0
486,9,4,0,1,0,0,0,0,0,0
487,7,6,0,0,0,0,0,0,0,0
492,8,0,0,0,0,0,0,0,0,0
483,11,5,0,1,0,0,0,0,0,1
491,4,5,0,0,0,0,0,0,0,0
487,7,6,0,0,0,0,0,0,0,0
484,6,7,2,0,0,1,0,0,0,0
486,11,2,0,0,0,1,0,0,0,0
485,12,3,0,0,0,0,0,0,0,1
485,9,4,2,0,0,0,0,0,0,1
483,12,4,1,0,0,0,0,0,0,1
487,6,6,0,1,0,0,0,0,0,0
488,8,3,1,0,0,0,0,0,0,0
486,11,3,0,0,0,0,0,0,0,0
486,9,4,1,0,0,0,0,0,0,0
490,6,4,0,0,0,0,0,0,0,0
489,6,5,0,0,0,0,0,0,0,0
487,9,4,0,0,0,0,0,0,0,0
490,6,2,2,0,0,0,0,0,0,0
490,6,3,1,0,0,0,0,0,0,0
490,6,4,0,0,0,0,0,0,0,0
483,12,4,1,0,0,0,0,0,0,1
488,8,2,2,0,0,0,0,0,0,0
483,11,6,0,0,0,0,0,0,0,1
492,5,3,0,0,0,0,0,0,0,0
488,11,1,0,0,0,0,0,0,0,0
489,4,6,1,0,0,0,0,0,0,0
491,7,2,0,0,0,0,0,0,0,0
487,7,6,0,0,0,0,0,0,0,0
489,6,5,0,0,0,0,0,0,0,0
491,6,3,0,0,0,0,0,0,0,0
488,3,5,2,1,0,0,0,0,1,0
491,3,4,2,0,0,0,0,0,0,0
486,9,2,1,0,0,0,1,1,0,0
492,1,4,2,0,0,0,0,0,0,0
490,2,6,2,0,0,0,0,0,0,0
491,5,4,0,0,0,0,0,0,0,0
492,6,2,0,0,0,0,0,0,0,0
497,2,1,0,0,0,0,0,0,0,0
495,2,2,1,0,0,0,0,0,0,0
493,3,2,1,0,1,0,0,0,0,0
486,7,5,1,1,0,0,0,0,0,0
487,6,6,1,0,0,0,0,0,0,0
487,7,3,3,0,0,0,0,0,0,0
484,10,5,1,0,0,0,0,0,0,0
485,10,5,0,0,0,0,0,0,0,1
492,3,3,1,0,0,1,0,0,0,0
482,12,5,1,0,0,0,0,0,0,1
492,5,3,0,0,0,0,0,0,0,0
488,4,6,1,1,0,0,0,0,0,0
489,2,8,1,0,0,0,0,0,0,0
487,5,6,2,0,0,0,0,0,0,0
494,5,1,0,0,0,0,0,0,0,0
488,10,2,0,0,0,0,0,0,0,0
492,5,1,2,0,0,0,0,0,0,0
487,7,5,0,0,1,0,0,0,0,0
490,6,3,1,0,0,0,0,0,0,0
488,3,9,0,0,0,0,0,0,0,0
491,6,2,0,1,0,0,0,0,0,0
490,6,4,0,0,0,0,0,0,0,0
486,8,4,2,0,0,0,0,0,0,0
481,11,6,0,1,1,0,0,0,0,1
488,7,4,0,0,0,0,0,1,0,0
484,5,11,0,0,0,0,0,0,0,0
490,8,2,0,0,0,0,0,0,0,0
484,10,3,3,0,0,0,0,0,0,0
490,8,2,0,0,0,0,0,0,0,0
479,12,6,3,0,0,0,0,0,0,1
488,6,5,0,1,0,0,0,0,0,0
483,10,4,3,0,0,0,0,0,0,1
493,2,3,1,0,0,1,0,0,0,0
485,13,1,0,0,0,0,0,1,0,1
491,6,3,0,0,0,0,0,0,0,0
487,5,4,4,0,0,0,0,0,0,0
492,3,3,2,0,0,0,0,0,0,0
483,10,4,3,0,0,0,0,0,0,1
493,3,3,1,0,0,0,0,0,0,0
485,11,4,0,0,0,0,0,0,0,1
490,8,2,0,0,0,0,0,0,0,0
486,8,6,0,0,0,0,0,0,0,0
490,4,6,0,0,0,0,0,0,0,0
487,5,3,4,0,0,0,0,1,0,0
491,6,3,0,0,0,0,0,0,0,0
490,6,2,0,0,1,0,0,0,0,0
486,8,6,0,0,0,0,0,0,0,0
466,8,8,2,6,0,2,2,4,0,1
476,9,6,2,1,0,1,3,1,0,1
500,0,0,0,0,0,0,0,0,0,0
475,6,1,5,3,1,5,1,0,3,1
498,2,0,0,0,0,0,0,0,0,0
497,1,0,1,0,0,0,0,1,0,0
500,0,0,0,0,0,0,0,0,0,0
487,2,1,1,3,1,1,2,1,1,0
500,0,0,0,0,0,0,0,0,0,0
477,5,1,2,1,6,3,5,0,0,1
481,4,2,3,1,1,3,0,3,1,1
442,2,0,2,3,3,6,15,17,7,1
499,1,0,0,0,0,0,0,0,0,0
426,5,3,8,6,3,11,13,12,5,1
500,0,0,0,0,0,0,0,0,0,0
475,5,6,1,2,1,0,2,3,3,1
496,3,1,0,0,0,0,0,0,0,0
476,6,1,3,1,0,4,6,2,1,1
484,3,0,1,1,1,2,4,0,2,0
316,9,8,3,10,26,30,32,35,8,1
500,0,0,0,0,0,0,0,0,0,0
203,24,22,23,33,44,48,37,26,20,1
245,19,14,27,21,29,38,42,31,12,1
368,2,8,12,12,16,21,28,14,9,1
498,2,0,0,0,0,0,0,0,0,0
436,3,2,1,2,1,10,13,16,7,1
469,7,3,2,5,1,2,2,3,0,1
456,7,3,3,4,4,9,5,3,1,1
500,0,0,0,0,0,0,0,0,0,0
231,20,16,16,20,33,53,48,24,19,1
356,17,31,28,23,21,6,10,6,2,1
473,3,5,1,5,2,2,3,3,2,1
500,0,0,0,0,0,0,0,0,0,0
466,7,6,1,2,1,3,3,2,3,1
498,2,0,0,0,0,0,0,0,0,0
459,17,9,4,4,2,1,0,1,2,1
499,1,0,0,0,0,0,0,0,0,0
422,12,8,10,10,13,9,6,6,2,1
498,2,0,0,0,0,0,0,0,0,0
431,5,2,0,10,11,5,11,11,4,1
500,0,0,0,0,0,0,0,0,0,0
296,13,20,19,17,29,33,25,20,16,1
500,0,0,0,0,0,0,0,0,0,0
474,3,1,1,0,4,13,2,1,1,1
489,0,1,4,0,0,2,2,0,2,0
456,17,4,2,5,0,5,3,2,2,1
499,0,1,0,0,0,0,0,0,0,0
440,13,10,8,7,5,7,6,3,0,1
498,1,1,0,0,0,0,0,0,0,0
245,27,24,25,17,29,27,27,24,25,1
392,17,9,7,13,10,8,10,10,8,1
451,5,4,1,3,5,10,6,5,5,1
498,2,0,0,0,0,0,0,0,0,0
436,2,2,4,3,11,9,13,3,5,1
476,0,6,2,4,4,2,2,2,2,1
372,6,12,12,9,16,25,22,11,11,1
480,1,3,4,1,1,1,0,5,2,1
499,1,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
497,2,0,1,0,0,0,0,0,0,0
481,2,3,1,0,1,2,2,5,2,1
495,0,2,1,1,0,0,0,1,0,0
500,0,0,0,0,0,0,0,0,0,0
487,6,4,0,2,1,0,0,0,0,0
499,0,1,0,0,0,0,0,0,0,0
498,0,1,1,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
446,3,5,1,3,5,5,15,4,5,1
498,1,0,0,0,0,0,1,0,0,0
463,9,3,1,4,7,3,4,1,4,1
499,1,0,0,0,0,0,0,0,0,0
471,1,2,3,0,4,4,3,8,2,1
472,6,4,2,4,2,1,2,3,2,1
452,3,1,4,1,8,7,6,1,5,1
461,2,1,1,1,1,8,7,8,4,1
395,9,8,7,11,10,21,9,8,7,1
481,5,4,4,1,2,1,1,0,0,1
307,27,29,26,9,24,14,14,16,21,1
472,2,1,2,3,2,1,10,2,3,1
495,1,1,2,0,1,0,0,0,0,0
423,27,16,7,5,6,7,2,4,1,1
371,7,5,2,5,11,19,24,22,23,1
429,3,3,8,5,8,11,12,9,9,1
485,5,1,0,3,1,2,2,1,0,0
475,5,6,3,1,4,2,1,1,1,1
383,27,25,16,9,8,8,7,9,3,1
484,1,2,1,2,3,3,3,1,0,0
440,4,9,4,4,4,12,9,3,3,1
480,10,5,3,1,1,0,0,0,0,1
445,8,3,2,7,5,6,7,3,4,1
474,1,1,4,2,6,2,4,1,2,1
445,12,11,4,5,7,6,5,3,2,1
266,19,20,27,26,39,34,38,21,6,1
457,11,4,2,4,1,1,8,2,2,1
499,1,0,0,0,0,0,0,0,0,0
424,3,6,10,6,7,15,15,5,5,1
430,19,21,10,8,4,1,1,1,3,1
359,2,5,8,13,9,14,21,29,13,1
438,6,6,6,5,10,9,7,6,2,1
466,5,1,2,3,2,3,4,4,5,1
500,0,0,0,0,0,0,0,0,0,0
409,3,12,5,8,6,16,17,7,5,1
427,2,4,1,1,9,15,9,12,10,1
428,2,1,0,6,8,11,18,10,9,1
478,3,1,0,1,1,4,3,4,5,1
418,7,8,12,4,12,8,8,8,9,1
500,0,0,0,0,0,0,0,0,0,0
442,13,4,3,5,5,6,9,4,7,1
500,0,0,0,0,0,0,0,0,0,0
451,8,5,7,4,10,4,3,3,3,1
470,2,4,4,3,0,8,3,2,1,1
461,2,2,0,5,2,5,7,4,6,1
321,84,37,21,16,8,6,4,1,0,1
464,29,5,1,1,0,0,0,0,0,1
300,59,42,24,26,18,9,3,8,5,1
428,46,12,9,3,0,1,0,0,0,1
322,83,26,18,13,16,9,5,4,2,1
497,2,0,1,0,0,0,0,0,0,0
335,69,30,23,13,11,10,1,5,1,1
465,33,2,0,0,0,0,0,0,0,1
362,54,31,12,17,6,5,3,4,1,1
484,15,1,0,0,0,0,0,0,0,0
274,84,41,42,16,12,10,9,6,5,1
463,23,7,2,0,2,1,0,1,1,1
344,72,38,15,11,9,4,3,2,1,1
394,92,12,2,0,0,0,0,0,0,1
285,98,36,32,17,13,5,2,3,5,1
438,54,7,1,0,0,0,0,0,0,1
312,74,44,28,16,8,10,4,1,1,1
457,39,2,0,0,2,0,0,0,0,1
327,58,27,19,13,15,14,10,4,6,1
390,94,13,3,0,0,0,0,0,0,1
299,90,38,17,19,13,10,5,3,4,1
402,80,14,2,2,0,0,0,0,0,1
330,57,37,24,21,7,6,8,2,3,1
324,139,30,5,1,1,0,0,0,0,1
273,90,43,36,18,12,11,8,4,2,1
470,22,3,2,0,1,1,0,0,1,1
289,75,39,26,21,21,6,5,5,3,1
475,22,1,1,1,0,0,0,0,0,1
300,66,42,22,23,20,10,5,3,3,1
478,16,2,3,1,0,0,0,0,0,1
311,93,31,28,10,10,7,4,4,2,1
409,76,12,3,0,0,0,0,0,0,1
295,76,41,35,17,12,6,7,5,2,1
479,19,1,0,1,0,0,0,0,0,1
