feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,label
12,5,14,23,45,85,153,111,38,9,1
191,45,42,51,42,39,44,26,13,3,1
451,13,10,11,5,5,3,2,0,0,1
410,23,19,15,11,7,9,5,0,1,1
42,22,23,40,50,91,102,88,29,8,1
202,35,39,34,38,36,44,49,15,4,1
440,17,8,8,13,8,4,2,0,0,1
266,41,25,35,27,38,39,15,11,1,1
41,14,24,36,64,101,104,80,27,5,1
250,43,36,39,39,35,25,20,7,3,1
277,61,48,35,32,24,16,7,0,0,1
175,47,47,54,49,51,35,33,8,1,1
29,30,46,55,73,83,96,71,10,5,1
278,20,22,17,27,30,39,33,17,12,1
341,45,30,17,13,21,19,14,0,0,1
212,23,32,33,52,48,50,34,11,3,1
3,5,7,18,48,94,135,125,37,17,1
218,31,28,43,38,38,42,39,12,5,1
356,34,30,24,20,9,13,12,2,0,1
236,32,30,28,49,54,35,23,6,2,1
8,8,10,21,77,114,127,96,24,10,1
181,45,35,48,40,48,42,36,16,8,1
353,35,31,26,26,13,10,5,1,0,1
212,39,36,45,53,41,40,27,3,2,1
13,8,19,31,48,107,125,112,25,7,1
262,39,39,32,29,24,31,32,6,4,1
430,18,14,10,7,12,3,6,0,0,1
291,43,46,40,33,20,16,11,0,0,1
58,37,62,82,81,94,61,21,4,0,1
172,47,46,64,50,43,36,28,8,4,1
367,44,27,22,12,8,13,5,2,0,1
183,31,48,50,54,47,50,25,9,2,1
24,17,21,43,66,99,114,91,19,3,1
212,42,47,31,32,42,34,40,11,5,1
379,30,37,22,12,8,8,3,0,0,1
242,48,27,39,39,41,32,24,4,1,1
12,14,17,37,65,90,120,109,24,9,1
298,28,25,22,30,32,29,18,14,2,1
364,29,24,35,23,9,14,2,0,0,1
319,39,39,32,26,13,16,9,4,3,1
500,0,0,0,0,0,0,0,0,0,1
497,1,1,1,0,0,0,0,0,0,1
464,6,0,3,10,11,2,2,1,0,1
498,1,1,0,0,0,0,0,0,0,1
470,13,6,2,5,1,3,0,0,0,1
263,63,44,34,35,26,16,15,2,1,1
79,28,41,37,64,88,96,50,13,3,1
310,47,35,25,31,28,16,7,0,1,1
388,37,27,19,14,11,2,2,0,0,1
159,34,15,30,32,46,69,62,30,17,1
10,3,19,31,44,105,146,96,32,12,1
169,50,66,39,42,40,39,41,7,5,1
396,17,26,16,20,12,10,3,0,0,1
264,33,42,28,38,45,22,19,4,2,1
67,40,40,62,81,79,76,50,5,0,1
201,46,51,46,49,42,36,19,7,1,1
406,22,26,16,9,6,10,5,0,0,1
182,33,39,43,43,49,45,36,18,8,1
493,2,1,3,1,0,0,0,0,0,1
320,42,34,25,24,15,22,8,8,0,1
475,6,6,2,1,1,3,6,0,0,1
332,34,33,25,30,14,16,11,3,2,1
22,14,25,50,74,87,123,76,21,5,1
183,42,36,51,49,46,43,26,12,8,1
302,44,50,39,24,23,14,3,0,0,1
236,39,24,32,30,47,42,39,9,1,1
18,17,29,38,55,111,104,95,28,3,1
203,38,41,43,43,46,45,28,9,2,1
361,27,39,31,15,9,10,7,1,0,1
208,54,54,37,52,37,36,16,2,3,1
82,28,44,60,73,83,79,38,9,3,1
224,39,44,37,36,38,34,30,14,3,1
378,38,30,20,13,9,10,1,1,0,1
192,41,46,66,47,36,34,23,12,1,1
74,40,41,74,75,66,66,54,8,2,1
246,43,37,49,35,37,27,22,3,0,1
358,27,43,24,21,16,8,3,0,0,1
329,43,27,24,28,20,14,9,4,2,1
83,35,43,62,44,70,85,61,12,4,1
203,30,39,46,33,47,43,43,10,3,1
397,22,23,17,17,14,8,2,0,0,1
207,44,32,54,53,38,40,22,5,2,1
37,19,37,54,75,85,108,67,14,3,1
195,40,24,38,42,50,50,37,14,6,1
361,29,21,30,20,17,12,7,2,1,1
380,24,21,19,16,19,11,7,3,0,1
93,49,50,62,72,72,57,42,3,0,1
202,39,55,43,42,35,36,30,9,6,1
375,29,32,24,21,12,5,1,1,0,1
184,49,56,57,43,50,28,25,7,1,1
32,27,37,50,68,107,106,57,13,1,1
201,34,34,34,41,52,39,45,11,6,1
369,27,22,18,21,19,16,6,2,0,1
199,36,30,44,39,50,48,41,12,0,1
62,36,49,73,72,86,69,44,9,0,1
196,56,37,57,36,41,30,31,9,4,1
499,0,0,1,0,0,0,0,0,0,1
468,2,8,7,6,5,2,2,0,0,1
481,3,6,1,5,2,1,1,0,0,1
496,2,1,1,0,0,0,0,0,0,1
285,59,48,47,37,15,8,1,0,0,1
300,73,42,34,30,15,5,1,0,0,1
267,61,51,41,37,27,10,4,1,1,1
421,31,12,10,11,8,3,2,2,0,1
299,58,45,31,26,28,6,3,3,1,1
357,57,26,17,24,10,7,2,0,0,1
392,22,17,22,15,13,12,2,3,0,1
428,23,16,15,12,4,0,1,1,0,1
335,44,33,39,26,13,7,1,2,0,1
374,41,31,18,15,16,3,0,1,1,1
337,46,28,27,27,23,7,4,1,0,1
371,29,43,29,16,10,0,2,0,0,1
372,40,25,13,19,15,10,6,0,0,1
403,31,29,13,11,7,4,2,0,0,1
460,9,7,10,4,5,5,0,0,0,1
467,11,7,4,6,3,2,0,0,0,1
359,45,22,29,17,13,12,1,2,0,1
403,30,18,17,16,7,6,2,1,0,1
361,35,19,26,28,22,5,2,1,1,1
454,21,12,4,4,5,0,0,0,0,1
335,54,38,31,15,19,5,1,0,1,1
288,52,54,43,36,15,9,2,1,0,1
375,19,19,30,19,20,11,6,0,0,1
430,21,13,11,10,9,5,1,0,0,1
383,28,20,25,17,12,14,1,0,0,1
387,38,22,20,17,11,5,0,0,0,1
393,15,15,19,24,13,13,5,1,2,1
434,13,15,8,16,9,5,0,0,0,1
370,35,25,21,17,18,6,4,1,2,1
376,41,29,18,19,10,6,1,0,0,1
397,17,17,19,18,17,9,4,1,1,1
426,23,17,9,9,10,4,1,1,0,1
371,38,26,22,17,17,6,2,1,0,1
419,21,20,12,14,10,3,1,0,0,1
362,27,36,22,21,24,5,2,1,0,1
416,29,29,8,9,8,1,0,0,0,1
379,37,24,16,11,17,5,5,4,2,1
384,51,31,22,7,4,1,0,0,0,1
430,8,11,17,16,10,3,3,2,0,1
441,15,17,11,5,6,4,1,0,0,1
365,44,31,25,13,13,6,2,0,1,1
401,43,26,13,9,5,3,0,0,0,1
459,11,6,8,10,3,3,0,0,0,1
451,19,6,5,9,7,3,0,0,0,1
362,52,39,15,19,8,2,3,0,0,1
315,68,49,30,23,11,4,0,0,0,1
430,11,12,14,21,5,6,0,0,0,1
433,28,6,16,10,3,2,2,0,0,1
386,28,30,22,18,8,6,2,0,0,1
326,72,37,26,22,11,5,1,0,0,1
236,69,51,58,41,29,13,2,1,0,1
306,66,26,40,28,24,7,3,0,0,1
499,1,0,0,0,0,0,0,0,0,1
457,4,7,7,8,9,7,0,0,1,1
499,1,0,0,0,0,0,0,0,0,1
483,11,2,2,1,1,0,0,0,0,1
233,86,57,69,33,17,5,0,0,0,1
251,59,50,49,40,33,14,2,2,0,1
254,79,73,39,30,15,9,1,0,0,1
263,73,57,43,33,22,5,2,2,0,1
422,29,27,10,10,2,0,0,0,0,1
312,49,37,28,40,16,7,5,5,1,1
449,20,6,9,5,7,3,0,1,0,1
334,46,30,28,25,10,17,9,1,0,1
496,2,0,2,0,0,0,0,0,0,1
368,26,32,24,27,15,5,2,0,1,1
452,27,14,3,2,1,0,1,0,0,1
313,47,33,35,39,19,7,6,1,0,1
470,11,11,3,2,3,0,0,0,0,1
328,43,24,34,19,27,13,10,1,0,1
305,66,62,36,15,8,8,0,0,0,1
327,42,31,27,30,25,11,2,3,1,1
468,5,1,7,8,6,1,4,0,0,1
383,36,19,27,13,17,4,0,0,1,1
439,29,22,6,2,0,2,0,0,0,1
344,42,37,20,27,13,7,5,5,0,1
465,17,9,6,1,1,1,0,0,0,1
353,30,29,27,25,19,9,6,2,0,1
391,39,34,20,14,1,1,0,0,0,1
271,61,46,36,41,23,10,4,7,1,1
208,74,51,76,43,32,8,5,3,0,1
257,50,46,47,43,22,17,13,3,2,1
412,37,15,21,6,5,2,2,0,0,1
316,40,31,30,28,20,17,8,9,0,1
443,19,5,11,7,8,4,0,2,1,1
338,37,39,17,24,21,15,4,3,2,1
385,51,30,20,11,2,1,0,0,0,1
301,56,45,38,23,19,9,5,1,3,1
476,4,6,3,5,4,1,1,0,0,1
343,31,32,19,27,31,14,1,1,1,1
454,24,9,8,4,1,0,0,0,0,1
269,58,56,44,39,21,9,3,1,0,1
452,4,11,7,11,11,2,1,1,0,1
361,30,20,22,32,18,10,2,4,1,1
390,34,31,23,12,6,4,0,0,0,1
270,60,50,40,39,24,11,4,2,0,1
490,3,4,2,1,0,0,0,0,0,1
349,26,32,24,25,17,17,7,2,1,1
237,106,49,43,27,26,10,1,1,0,1
269,63,48,40,37,28,12,2,0,1,1
303,77,57,30,18,8,5,2,0,0,1
260,66,39,49,47,24,8,4,3,0,1
468,19,5,4,2,1,1,0,0,0,1
339,43,33,24,25,21,9,1,3,2,1
500,0,0,0,0,0,0,0,0,0,1
349,45,34,25,18,19,5,4,1,0,1
342,56,37,30,20,9,5,1,0,0,1
258,63,44,49,31,26,16,6,5,2,1
497,1,1,1,0,0,0,0,0,0,1
492,2,2,2,0,0,0,0,1,1,1
500,0,0,0,0,0,0,0,0,0,1
494,2,0,2,2,0,0,0,0,0,1
233,76,64,63,42,14,8,0,0,0,1
252,54,57,40,54,31,9,2,1,0,1
467,9,3,13,5,1,1,1,0,0,1
345,37,24,28,26,15,14,7,3,0,1
497,1,1,0,0,0,1,0,0,0,1
349,38,23,33,29,19,3,3,2,1,1
395,51,31,14,6,2,1,0,0,0,1
369,23,23,29,29,13,8,5,1,0,1
420,48,13,12,7,0,0,0,0,0,1
295,64,44,28,24,26,11,2,3,0,1
425,35,19,9,8,3,0,1,0,0,1
309,63,30,25,28,25,13,5,2,0,1
397,42,32,15,10,2,2,0,0,0,1
286,52,34,28,52,32,12,3,1,0,1
450,10,14,7,8,8,2,1,0,0,1
339,28,36,23,31,27,10,0,3,3,1
371,57,37,26,4,4,1,0,0,0,1
259,57,48,29,43,32,17,8,5,2,1
479,4,7,2,3,3,1,1,0,0,1
351,49,24,27,20,11,14,2,2,0,1
438,36,16,8,1,1,0,0,0,0,1
295,44,37,39,42,19,16,4,3,1,1
499,0,1,0,0,0,0,0,0,0,1
325,28,31,30,32,31,13,7,3,0,1
397,47,19,14,7,9,6,1,0,0,1
271,59,43,39,29,22,21,9,5,1,1
419,29,26,11,8,3,3,0,1,0,1
291,42,40,34,32,33,13,11,4,0,1
432,27,17,11,6,6,0,1,0,0,1
275,42,46,36,29,41,17,11,0,2,1
434,21,17,10,12,5,1,0,0,0,1
318,40,32,26,35,23,11,8,4,3,1
406,51,21,12,7,3,0,0,0,0,1
305,48,39,33,32,18,13,8,3,0,1
499,0,1,0,0,0,0,0,0,0,1
363,28,17,22,16,26,17,7,3,1,1
393,52,25,17,9,4,0,0,0,0,1
327,43,27,27,30,24,10,8,4,0,1
492,2,1,2,1,1,0,0,1,0,1
384,27,30,22,17,7,8,3,1,1,1
469,19,10,2,0,0,0,0,0,0,1
344,41,28,29,33,15,4,5,0,1,1
495,1,0,2,2,0,0,0,0,0,1
343,29,22,32,30,15,13,6,7,2,1
175,62,83,63,64,36,14,3,0,0,1
257,43,36,33,42,41,22,14,9,3,1
391,22,20,17,17,14,15,2,1,1,1
335,25,27,30,27,26,17,7,5,0,1
414,26,28,17,7,5,3,0,0,0,1
321,34,33,25,26,26,14,9,7,4,1
462,7,5,8,4,5,6,2,0,1,1
356,21,20,25,23,22,18,12,1,1,1
465,1,11,8,6,3,5,1,0,0,1
499,0,1,0,0,0,0,0,0,0,1
492,5,3,0,0,0,0,0,0,0,1
171,75,78,60,62,39,11,3,1,0,1
262,43,58,36,40,40,14,5,1,1,1
369,49,29,27,15,6,4,1,0,0,1
319,51,36,34,23,21,11,3,1,0,1
269,61,62,47,29,21,8,3,0,0,1
252,50,59,48,42,29,15,5,0,0,1
449,21,15,9,4,1,1,0,0,0,1
316,52,32,25,22,26,11,10,6,0,1
434,36,16,5,5,4,0,0,0,0,1
298,52,28,40,34,30,11,6,1,0,1
449,15,10,15,3,4,2,2,0,0,1
317,37,33,32,31,21,17,5,5,1,1
435,27,16,12,5,4,0,1,0,0,1
333,32,29,25,23,32,17,7,2,0,1
492,2,1,0,4,1,0,0,0,0,1
335,32,23,30,29,27,16,2,4,2,1
401,53,21,9,7,6,2,0,1,0,1
298,40,32,32,33,22,25,13,3,0,1
499,0,0,1,0,0,0,0,0,0,1
370,44,24,26,18,15,2,1,0,0,1
483,14,2,1,0,0,0,0,0,0,1
374,28,26,25,23,13,4,4,1,1,1
498,1,1,0,0,0,0,0,0,0,1
393,27,19,20,16,14,9,2,0,0,1
468,14,9,6,3,0,0,0,0,0,1
327,33,32,34,27,14,18,8,5,2,1
497,2,0,1,0,0,0,0,0,0,1
335,21,28,34,20,30,14,9,7,2,1
254,65,55,50,39,15,16,6,0,0,1
265,45,50,33,43,31,16,10,5,1,1
494,3,3,0,0,0,0,0,0,0,1
331,36,22,32,32,23,16,4,3,1,1
400,37,19,22,9,8,3,1,1,0,1
254,45,32,47,54,27,23,10,5,2,1
396,21,16,15,19,14,11,5,2,0,1
336,34,23,27,29,29,13,6,2,1,1
325,40,35,39,21,19,15,6,0,0,1
272,43,40,36,47,26,26,5,3,2,1
285,50,34,30,37,32,21,6,4,0,1
263,47,42,41,41,26,20,8,8,3,1
136,87,72,61,69,35,31,8,0,1,1
243,38,36,47,43,38,23,22,5,4,1
452,13,7,9,7,5,5,2,0,0,1
323,27,29,37,30,25,16,7,4,1,1
361,37,20,14,23,20,13,9,3,0,1
288,42,36,37,33,30,16,5,10,2,1
253,74,60,44,33,21,12,2,0,0,1
274,42,28,38,45,39,15,15,2,2,1
384,41,24,12,11,8,10,4,5,1,1
307,38,30,34,31,26,15,10,6,2,1
479,8,4,7,2,0,0,0,0,0,1
324,23,26,25,34,21,20,13,11,3,1
277,48,52,41,37,25,11,8,1,0,1
500,0,0,0,0,0,0,0,0,0,1
492,1,2,2,0,2,1,0,0,0,1
498,2,0,0,0,0,0,0,0,0,1
468,17,8,5,0,2,0,0,0,0,1
262,79,60,53,23,16,6,1,0,0,1
344,45,46,23,23,15,4,0,0,0,1
442,21,17,12,6,2,0,0,0,0,1
333,56,37,24,28,14,7,1,0,0,1
441,11,9,14,13,9,3,0,0,0,1
285,74,35,37,40,19,7,3,0,0,1
479,11,4,3,2,1,0,0,0,0,1
326,66,32,29,29,10,4,1,1,0,1
328,54,57,34,12,9,5,1,0,0,1
274,78,51,34,30,22,6,5,0,0,1
487,2,5,5,0,0,1,0,0,0,1
261,79,64,32,30,22,9,2,0,1,1
283,82,54,38,21,17,4,1,0,0,1
260,74,56,42,37,18,9,4,0,0,1
481,7,5,1,1,1,3,0,0,1,1
308,64,40,33,26,19,3,4,0,3,1
411,46,17,8,8,8,0,1,0,0,1
352,52,34,19,29,6,5,2,1,0,1
478,11,4,2,4,1,0,0,0,0,1
280,52,35,43,40,30,12,2,3,1,1
445,20,16,7,7,4,1,0,0,0,1
354,44,27,26,28,12,6,1,2,0,1
460,19,6,4,6,4,0,1,0,0,1
305,65,44,35,30,12,6,1,2,0,1
290,77,62,34,19,11,6,1,0,0,1
416,24,16,15,15,11,3,0,0,0,1
490,4,3,2,0,1,0,0,0,0,1
312,54,45,34,29,15,9,1,1,0,1
250,61,58,52,36,25,10,8,0,0,1
258,48,44,54,48,26,12,8,0,2,1
496,2,1,0,1,0,0,0,0,0,1
280,58,51,40,37,17,8,6,2,0,1
316,57,35,53,25,11,1,2,0,0,1
300,59,45,39,25,26,6,0,0,0,1
456,18,13,5,4,3,1,0,0,0,1
210,65,58,51,52,39,15,7,2,1,1
437,18,16,10,9,5,4,1,0,0,1
269,57,41,36,39,38,12,2,5,1,1
485,12,2,1,0,0,0,0,0,0,1
281,55,45,41,36,27,13,1,1,0,1
384,54,23,15,16,3,5,0,0,0,1
279,53,39,40,52,29,5,2,0,1,1
453,16,11,12,5,3,0,0,0,0,1
305,45,35,36,31,29,14,1,2,2,1
474,18,4,1,1,1,1,0,0,0,1
368,35,23,23,23,20,4,3,1,0,1
496,1,2,0,1,0,0,0,0,0,1
341,50,43,19,22,13,8,2,2,0,1
286,61,47,51,27,18,10,0,0,0,1
370,39,28,18,28,12,4,1,0,0,1
498,0,1,1,0,0,0,0,0,0,1
286,60,49,36,30,25,9,2,1,2,1
499,0,0,1,0,0,0,0,0,0,0
499,0,0,0,1,0,0,0,0,0,0
498,1,1,0,0,0,0,0,0,0,0
498,2,0,0,0,0,0,0,0,0,0
494,1,1,4,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
498,1,1,0,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
497,1,2,0,0,0,0,0,0,0,0
497,0,2,1,0,0,0,0,0,0,0
494,0,3,2,1,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
497,0,1,2,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
498,0,2,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
496,1,2,1,0,0,0,0,0,0,0
499,0,1,0,0,0,0,0,0,0,0
494,2,1,2,1,0,0,0,0,0,0
497,0,2,1,0,0,0,0,0,0,0
498,1,1,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
499,0,0,1,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
496,1,2,0,1,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
496,2,1,1,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
496,1,3,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
496,2,2,0,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
494,4,1,1,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
496,2,1,1,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
496,1,2,1,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
496,1,1,1,1,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
498,2,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
495,1,2,1,1,0,0,0,0,0,0
497,2,1,0,0,0,0,0,0,0,0
498,1,1,0,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
496,2,2,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
497,3,0,0,0,0,0,0,0,0,0
496,1,2,0,1,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0
497,1,2,0,0,0,0,0,0,0,0
497,3,0,0,0,0,0,0,0,0,0
496,1,1,1,1,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
496,2,2,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
496,2,2,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
499,0,1,0,0,0,0,0,0,0,1
499,0,1,0,0,0,0,0,0,0,1
496,2,2,0,0,0,0,0,0,0,1
495,1,2,2,0,0,0,0,0,0,1
496,3,0,1,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
496,1,3,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
497,1,1,1,0,0,0,0,0,0,1
498,1,0,1,0,0,0,0,0,0,1
498,0,1,0,1,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
498,1,0,1,0,0,0,0,0,0,1
497,1,2,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
496,3,1,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
494,4,2,0,0,0,0,0,0,0,1
499,0,0,1,0,0,0,0,0,0,1
499,0,1,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
498,2,0,0,0,0,0,0,0,0,1
495,2,1,1,0,1,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
496,0,2,1,1,0,0,0,0,0,1
497,2,0,1,0,0,0,0,0,0,1
497,1,2,0,0,0,0,0,0,0,1
498,1,0,1,0,0,0,0,0,0,1
495,0,3,1,1,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
497,0,1,1,1,0,0,0,0,0,1
498,0,1,1,0,0,0,0,0,0,1
498,0,2,0,0,0,0,0,0,0,1
498,1,1,0,0,0,0,0,0,0,1
497,2,0,1,0,0,0,0,0,0,1
499,0,0,0,1,0,0,0,0,0,1
497,2,1,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
496,3,1,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
497,2,1,0,0,0,0,0,0,0,1
498,0,0,2,0,0,0,0,0,0,1
499,0,0,0,1,0,0,0,0,0,1
436,8,3,5,18,10,11,3,4,0,1
497,1,0,0,1,0,0,0,1,0,1
480,3,2,3,7,3,0,0,1,1,1
499,1,0,0,0,0,0,0,0,0,1
469,4,4,2,4,11,5,0,0,1,1
408,0,0,3,9,15,14,22,19,7,1
485,0,4,0,3,5,3,0,0,0,1
492,3,2,2,1,0,0,0,0,0,1
444,2,0,8,12,8,10,5,6,5,1
446,3,7,10,13,5,7,7,2,0,1
394,8,21,15,4,19,15,13,7,3,1
495,3,2,0,0,0,0,0,0,0,1
473,7,4,3,2,4,1,2,2,2,1
493,0,0,0,5,2,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
473,3,5,1,4,5,7,1,0,0,1
499,1,0,0,0,0,0,0,0,0,1
496,3,1,0,0,0,0,0,0,0,1
418,14,8,12,9,13,10,9,4,3,1
267,27,28,37,38,36,27,15,14,10,1
336,21,19,27,17,22,21,20,13,3,1
494,2,1,0,1,2,0,0,0,0,1
484,4,2,0,2,2,3,1,1,1,1
458,8,7,11,4,5,2,2,1,1,1
481,6,3,1,1,3,1,2,1,1,1
478,5,2,1,8,3,0,2,0,1,1
499,0,0,1,0,0,0,0,0,0,1
307,32,33,24,23,21,29,18,7,5,1
316,2,10,16,25,37,37,29,15,12,1
494,0,2,1,2,0,0,0,1,0,1
461,9,9,10,1,3,4,3,0,0,1
447,10,5,1,8,11,6,3,3,4,1
486,7,0,2,1,0,0,0,2,2,1
500,0,0,0,0,0,0,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
458,3,8,8,10,4,5,2,1,1,1
335,8,21,17,19,25,28,21,18,7,1
444,11,14,9,5,5,6,4,1,1,1
496,1,1,1,0,1,0,0,0,0,1
454,7,5,6,6,8,3,7,2,2,1
496,3,0,0,0,1,0,0,0,0,1
487,2,3,4,2,0,0,1,1,0,1
321,3,10,10,21,33,29,39,23,8,1
215,27,39,35,45,37,35,33,28,5,1
500,0,0,0,0,0,0,0,0,0,1
475,3,4,4,8,3,1,1,1,0,1
450,3,1,4,4,7,10,5,11,5,1
252,23,27,12,23,34,41,46,25,16,1
466,3,5,7,9,7,2,1,0,0,1
491,2,1,2,0,2,1,0,1,0,1
499,0,0,1,0,0,0,0,0,0,1
363,19,23,17,11,20,15,17,7,4,1
472,0,0,3,14,4,2,3,1,1,1
500,0,0,0,0,0,0,0,0,0,1
499,1,0,0,0,0,0,0,0,0,1
369,8,7,16,17,9,19,21,18,13,1
500,0,0,0,0,0,0,0,0,0,1
422,8,5,4,6,9,13,17,8,6,1
486,1,3,2,1,4,1,1,1,0,1
468,5,2,6,7,11,0,0,0,1,1
468,3,5,4,7,6,5,1,1,0,1
475,2,2,6,5,3,3,4,0,0,1
497,0,2,0,1,0,0,0,0,0,1
231,16,23,28,38,47,46,42,17,9,1
385,9,8,11,18,20,14,19,8,5,1
411,10,9,8,14,19,14,11,1,3,1
499,0,0,0,1,0,0,0,0,0,1
247,2,11,20,30,37,46,51,35,16,1
498,1,0,0,1,0,0,0,0,0,1
467,0,2,1,2,8,9,3,5,2,1
492,4,1,0,2,1,0,0,0,0,1
439,11,9,8,18,9,2,3,1,0,1
479,5,1,2,2,0,4,1,4,2,1
478,0,4,2,3,6,2,2,2,1,1
498,0,0,2,0,0,0,0,0,0,1
434,8,11,9,4,7,5,7,11,3,1
455,11,11,7,3,2,5,2,3,1,1
488,3,2,1,0,3,2,0,0,1,1
478,7,0,3,2,3,3,1,1,1,1
476,2,5,1,6,3,3,2,0,0,1
497,2,1,0,0,0,0,0,0,0,1
476,2,0,1,5,3,6,3,3,1,1
500,0,0,0,0,0,0,0,0,0,1
401,7,15,11,11,14,13,10,10,5,1
466,4,5,7,5,3,1,6,3,0,1
390,2,5,3,9,12,20,30,18,11,1
499,0,0,1,0,0,0,0,0,0,1
498,1,0,0,1,0,0,0,0,0,1
479,2,0,1,6,3,4,1,3,0,1
479,0,2,2,7,5,2,2,1,0,1
498,1,0,0,0,0,0,0,0,0,1
468,3,8,6,10,2,3,0,0,0,1
500,0,0,0,0,0,0,0,0,0,1
493,1,2,0,0,1,2,1,0,0,1
492,1,1,2,3,0,0,1,0,0,1
372,26,10,20,17,15,16,11,4,9,1
438,0,3,6,5,11,7,13,11,5,1
292,12,13,6,20,31,37,43,23,15,1
468,1,6,2,5,3,3,9,2,1,1
494,1,1,2,0,2,0,0,0,0,1
487,3,1,0,2,0,2,1,3,0,1
493,0,1,0,1,1,1,1,0,2,1
484,6,1,4,0,0,4,0,1,0,1
469,4,4,5,1,4,3,6,2,1,1
492,2,3,1,2,0,0,0,0,0,1
484,2,2,1,3,0,2,5,0,0,1
498,1,1,0,0,0,0,0,0,0,1
482,1,1,0,3,1,4,4,2,0,1
457,4,5,3,5,6,7,5,3,5,1
489,0,2,0,0,1,2,3,2,1,1
456,1,1,3,6,7,8,6,9,1,1
303,41,52,46,33,19,3,3,0,0,1
369,38,39,24,10,8,7,4,0,1,1
381,36,37,28,15,3,0,0,0,0,1
489,6,4,1,0,0,0,0,0,0,1
379,32,26,33,18,9,1,1,1,0,1
469,20,9,1,1,0,0,0,0,0,1
338,35,42,44,21,12,6,1,1,0,1
476,12,8,2,2,0,0,0,0,0,1
307,62,55,35,28,9,3,1,0,0,1
454,24,17,2,2,1,0,0,0,0,1
309,38,50,48,30,13,6,3,3,0,1
432,33,15,12,5,3,0,0,0,0,1
345,40,44,34,23,11,2,1,0,0,1
419,34,19,17,6,5,0,0,0,0,1
376,31,27,34,24,6,2,0,0,0,1
445,34,13,6,1,0,1,0,0,0,1
218,48,73,69,36,29,15,9,3,0,1
349,38,45,32,18,11,4,0,3,0,1
267,51,58,56,30,21,9,3,3,2,1
281,84,67,32,20,11,2,3,0,0,1
318,43,47,46,24,13,6,2,1,0,1
394,33,25,22,12,8,3,0,3,0,1
370,20,38,32,20,12,6,1,1,0,1
488,7,3,1,1,0,0,0,0,0,1
385,47,25,21,12,7,1,1,1,0,1
473,13,6,7,1,0,0,0,0,0,1
336,48,35,31,29,14,5,1,1,0,1
412,39,30,11,7,1,0,0,0,0,1
225,45,72,54,44,28,17,7,7,1,1
411,40,28,9,8,3,1,0,0,0,1
416,23,22,22,10,2,3,1,0,1,1
474,11,6,6,1,2,0,0,0,0,1
384,32,22,28,23,7,1,3,0,0,1
463,20,12,2,3,0,0,0,0,0,1
